gender,age,attendance_pct,marks,homework_completion_pct,distance_to_school,Tution_fee_status,Transportation_fee_status,has_schlorship,has_transportation,dropout
1,18,75.4,68.0,70.8,1391.4,0,Not Applicable,0,0,No
1,6,72.7,65.8,59.1,916.2,0,Not Applicable,0,0,Yes
0,7,71.9,59.7,68.1,1070.3,1,Paid,1,1,No
1,8,89.7,92.1,100.0,5261.6,1,Paid,0,1,No
0,13,89.3,74.8,64.5,1459.3,1,Not Applicable,0,0,No
1,16,100.0,82.7,92.7,366.8,1,Unpaid,0,1,No
0,10,87.3,63.9,75.4,2148.2,1,Paid,1,1,No
1,16,69.5,60.3,66.5,3578.5,1,Not Applicable,0,0,No
0,7,67.3,57.3,59.2,2529.3,1,Unpaid,1,1,No
0,13,72.9,65.0,65.6,292.7,1,Not Applicable,0,0,No
1,13,77.4,69.9,90.6,562.7,1,Paid,1,1,No
0,10,77.1,71.4,65.7,1748.0,0,Paid,0,1,No
0,17,64.0,47.5,63.2,5024.4,0,Not Applicable,0,0,No
1,16,75.5,75.7,63.1,1963.5,1,Paid,0,1,No
1,12,78.1,61.0,58.1,1879.8,1,Not Applicable,0,0,No
1,8,60.0,53.8,55.2,2726.3,1,Not Applicable,1,0,No
1,10,63.5,57.9,71.4,244.7,0,Not Applicable,0,0,No
0,9,70.1,59.1,59.4,1233.8,1,Partial,0,1,Yes
0,15,97.6,80.6,76.2,553.4,1,Not Applicable,0,0,No
0,8,83.5,76.1,81.7,1165.6,1,Not Applicable,0,0,No
1,17,89.3,88.6,73.8,274.7,1,Paid,1,1,No
1,17,56.8,38.2,58.2,1281.3,1,Unpaid,1,1,Yes
1,14,96.4,63.5,76.8,1750.8,1,Not Applicable,0,0,Yes
1,12,60.4,45.3,57.2,2580.5,0,Paid,0,1,Yes
0,14,79.0,68.5,64.9,1239.1,1,Not Applicable,0,0,No
0,10,75.2,50.7,71.4,7660.0,1,Partial,0,1,No
0,9,68.9,48.7,73.6,1715.5,1,Paid,0,1,No
1,13,72.5,51.4,45.4,745.4,0,Paid,0,1,No
0,12,93.6,72.5,91.5,436.6,0,Paid,0,1,No
1,10,73.4,69.6,72.5,1362.5,1,Partial,0,1,No
0,6,82.2,77.0,82.9,866.5,1,Not Applicable,0,0,No
0,10,78.8,70.6,52.7,2813.1,1,Partial,0,1,No
0,6,66.1,66.9,68.5,2830.5,1,Paid,0,1,No
1,12,89.1,82.3,76.1,608.7,1,Not Applicable,0,0,No
1,14,76.2,79.4,62.3,2726.9,1,Paid,1,1,No
0,10,70.7,58.0,49.0,1205.0,0,Not Applicable,0,0,Yes
0,10,79.7,76.9,77.2,244.5,1,Not Applicable,1,0,No
1,18,100.0,85.1,83.6,122.3,1,Paid,0,1,No
0,12,79.6,59.9,77.5,2303.9,0,Not Applicable,0,0,No
1,10,73.2,70.2,71.0,1675.8,1,Not Applicable,0,0,Yes
1,15,79.9,79.0,86.1,520.7,1,Not Applicable,0,0,No
0,18,100.0,81.5,83.0,1248.7,1,Unpaid,1,1,No
0,16,74.1,67.7,63.0,1445.7,1,Paid,1,1,No
1,9,47.4,37.8,48.6,9904.0,0,Paid,0,1,Yes
0,6,80.2,69.4,66.3,1372.8,0,Partial,0,1,No
0,10,80.4,67.6,73.3,1412.4,1,Not Applicable,0,0,No
1,14,73.4,64.8,68.4,2817.2,1,Not Applicable,0,0,No
1,9,73.8,63.1,69.4,603.8,1,Not Applicable,0,0,No
1,15,71.2,62.7,70.6,172.1,1,Not Applicable,1,0,No
1,16,82.0,58.8,70.5,3054.7,0,Not Applicable,0,0,Yes
0,8,85.3,66.1,70.4,931.9,1,Paid,0,1,No
0,9,37.9,26.5,28.4,6518.1,1,Partial,1,1,Yes
1,11,97.5,89.3,100.0,787.7,1,Paid,0,1,No
1,8,71.8,76.6,75.4,851.7,0,Unpaid,0,1,No
0,13,79.6,68.1,77.8,5601.0,1,Not Applicable,0,0,No
1,6,92.9,78.3,79.5,2184.0,1,Not Applicable,1,0,No
0,17,69.4,64.3,53.9,1381.1,1,Paid,1,1,No
0,11,94.1,87.3,98.9,137.8,1,Not Applicable,1,0,No
0,11,94.1,61.9,94.1,1621.1,1,Unpaid,0,1,No
0,14,86.8,67.4,75.2,264.4,1,Paid,0,1,No
0,9,94.3,77.9,95.4,3721.0,1,Paid,0,1,No
0,14,78.7,66.4,63.6,6338.1,1,Paid,1,1,No
0,13,61.7,55.3,55.2,365.0,1,Not Applicable,0,0,Yes
1,17,85.4,74.7,70.9,2186.7,1,Paid,0,1,No
1,8,68.6,62.8,51.8,6661.9,1,Not Applicable,0,0,Yes
1,11,67.2,65.8,66.5,3032.6,1,Paid,1,1,No
1,16,74.9,72.8,75.4,1189.9,1,Not Applicable,0,0,No
0,12,61.8,63.1,60.6,5584.7,0,Unpaid,0,1,No
0,7,90.0,73.8,74.1,1677.0,1,Not Applicable,1,0,No
1,12,88.4,72.5,73.8,997.0,1,Not Applicable,0,0,No
0,14,69.1,60.7,56.3,501.4,0,Not Applicable,0,0,Yes
1,13,83.5,66.7,82.2,316.7,1,Partial,0,1,No
0,14,87.1,69.7,80.8,2247.8,1,Not Applicable,0,0,No
1,15,85.9,83.9,86.6,271.9,1,Not Applicable,0,0,No
0,9,76.4,62.9,71.5,1329.5,1,Paid,0,1,No
1,13,85.5,57.3,69.5,2427.0,1,Paid,1,1,No
1,15,50.9,23.9,44.9,1218.6,0,Not Applicable,0,0,Yes
1,14,73.8,68.7,55.3,4789.8,1,Not Applicable,0,0,Yes
0,17,57.0,36.9,63.2,3239.3,0,Not Applicable,0,0,Yes
1,7,95.1,74.2,81.1,2944.4,1,Not Applicable,0,0,No
1,16,72.5,62.1,64.2,430.6,1,Partial,0,1,No
1,9,83.9,74.5,72.3,6325.6,1,Not Applicable,0,0,No
1,6,69.5,44.6,56.0,292.6,1,Not Applicable,0,0,No
1,5,91.8,70.9,70.5,1666.1,0,Not Applicable,0,0,No
0,16,85.1,57.8,78.1,755.6,1,Not Applicable,0,0,No
1,10,81.8,77.8,67.1,1888.3,0,Not Applicable,0,0,Yes
1,5,67.2,55.9,53.6,411.6,1,Not Applicable,0,0,No
1,10,71.7,61.0,54.4,3416.5,0,Paid,0,1,No
0,12,69.3,51.1,52.9,3259.9,1,Not Applicable,0,0,No
0,15,63.6,50.5,54.3,572.2,0,Partial,0,1,Yes
1,11,90.8,58.9,61.8,1670.4,1,Not Applicable,0,0,No
1,9,69.8,49.5,72.5,1452.8,1,Not Applicable,0,0,No
0,7,61.1,69.3,54.6,552.8,0,Not Applicable,0,0,No
1,12,79.3,69.6,73.7,3961.6,1,Paid,0,1,No
0,12,100.0,84.6,81.1,3700.8,1,Paid,0,1,No
0,10,65.6,66.1,66.8,9082.5,1,Not Applicable,1,0,No
0,10,74.3,46.3,54.4,138.9,1,Not Applicable,0,0,Yes
0,15,93.0,71.2,94.8,492.1,1,Not Applicable,0,0,No
1,12,82.0,85.7,82.7,1424.7,1,Not Applicable,1,0,No
0,6,83.4,68.6,79.2,121.1,1,Paid,0,1,No
1,14,89.1,77.7,80.9,798.6,0,Not Applicable,0,0,No
1,18,77.4,83.5,80.3,1553.0,1,Not Applicable,0,0,Yes
1,16,64.6,53.4,59.1,1582.5,1,Unpaid,0,1,Yes
1,6,74.8,62.8,70.3,464.7,0,Not Applicable,1,0,No
0,6,88.8,77.7,79.0,2725.3,1,Paid,0,1,No
1,13,74.2,62.9,75.8,3158.7,1,Paid,0,1,No
1,8,68.6,73.8,73.4,259.7,1,Not Applicable,0,0,No
0,13,79.9,67.7,70.8,701.0,1,Paid,0,1,Yes
1,9,64.8,54.5,56.5,1635.1,0,Not Applicable,0,0,No
1,14,85.7,70.0,71.0,1374.1,1,Partial,0,1,Yes
1,15,100.0,74.8,64.9,1014.4,1,Partial,1,1,No
1,13,68.8,54.0,60.8,491.7,1,Partial,0,1,Yes
1,13,78.6,75.9,87.5,1139.3,1,Not Applicable,0,0,No
0,11,97.0,82.8,91.9,3624.9,0,Paid,0,1,No
1,14,79.7,51.3,60.6,2213.4,1,Not Applicable,0,0,No
1,11,62.7,63.6,47.5,390.8,0,Paid,1,1,Yes
0,13,77.0,63.8,68.8,1789.2,1,Paid,0,1,No
0,8,83.3,72.9,67.4,153.7,0,Not Applicable,0,0,No
0,7,84.0,87.7,86.7,853.6,1,Paid,0,1,No
1,7,87.9,92.0,90.5,674.8,1,Paid,0,1,No
1,10,47.9,43.1,36.0,1477.1,0,Not Applicable,0,0,Yes
0,9,66.3,58.2,56.9,1898.0,1,Not Applicable,0,0,No
1,16,79.5,81.8,84.0,2026.8,1,Not Applicable,0,0,No
0,5,68.8,56.4,59.4,604.5,1,Paid,0,1,No
1,8,71.8,56.5,55.9,2212.6,0,Not Applicable,0,0,Yes
1,10,67.6,49.4,66.9,698.9,1,Not Applicable,1,0,No
1,17,88.0,67.4,77.4,2398.5,1,Paid,0,1,No
0,15,81.0,49.5,58.5,2580.3,0,Not Applicable,0,0,Yes
0,9,76.7,61.2,66.6,3273.4,1,Paid,0,1,No
0,11,66.1,53.0,61.1,3042.0,1,Paid,0,1,No
0,8,95.4,95.2,80.8,375.1,1,Paid,0,1,No
1,15,63.0,46.9,68.5,2820.5,0,Not Applicable,1,0,No
1,12,86.1,64.1,70.1,369.5,1,Not Applicable,0,0,Yes
1,14,76.6,61.9,59.7,1265.1,1,Not Applicable,1,0,No
1,6,77.3,66.2,70.2,1852.8,0,Not Applicable,0,0,Yes
1,11,98.9,97.7,95.5,1630.9,1,Not Applicable,0,0,No
1,12,91.4,81.9,83.1,467.4,1,Partial,0,1,No
1,15,94.2,71.0,83.7,2701.8,1,Not Applicable,1,0,No
1,13,74.6,55.6,67.2,1361.4,1,Paid,0,1,No
0,7,90.9,80.9,65.8,1466.9,1,Paid,0,1,No
0,13,71.1,67.9,68.5,1494.7,0,Not Applicable,0,0,No
0,15,81.6,84.1,86.1,4858.8,1,Not Applicable,0,0,Yes
1,16,88.6,81.5,94.4,3185.2,1,Not Applicable,1,0,No
1,16,76.8,76.8,82.4,5303.6,0,Unpaid,1,1,No
0,10,100.0,89.2,96.8,771.4,1,Paid,1,1,No
1,18,55.6,36.8,35.9,1304.3,0,Not Applicable,0,0,Yes
1,11,74.2,61.1,65.7,5305.4,1,Partial,0,1,No
0,12,87.9,81.1,85.0,1017.4,1,Not Applicable,1,0,No
0,10,96.4,84.0,84.2,513.1,1,Partial,1,1,No
1,15,71.6,59.9,62.5,6077.1,1,Paid,0,1,No
1,14,99.1,93.7,100.0,10304.9,1,Not Applicable,0,0,No
1,17,69.3,65.3,59.6,4338.9,0,Paid,0,1,Yes
1,15,62.7,42.9,40.6,5463.9,1,Not Applicable,0,0,Yes
1,13,87.1,81.7,96.0,725.1,1,Paid,0,1,No
1,17,91.7,72.9,70.0,1005.9,1,Not Applicable,1,0,No
1,10,76.7,62.4,60.7,212.5,1,Paid,0,1,No
1,9,81.4,70.0,88.8,1328.1,1,Paid,0,1,Yes
0,9,84.2,82.0,77.6,1709.7,1,Paid,0,1,No
0,14,51.8,58.8,53.5,9371.9,1,Not Applicable,1,0,Yes
0,17,61.2,44.3,68.1,2531.2,0,Not Applicable,0,0,Yes
1,10,64.8,60.8,51.9,460.9,1,Not Applicable,0,0,Yes
1,11,68.9,55.6,50.8,1814.2,1,Not Applicable,0,0,No
1,11,42.2,43.3,42.9,3808.6,0,Paid,0,1,Yes
0,7,64.9,53.7,42.5,3928.8,1,Paid,0,1,No
0,11,100.0,84.8,99.0,3017.1,1,Not Applicable,0,0,No
0,7,29.6,18.3,19.6,3842.6,0,Partial,0,1,Yes
0,13,56.1,45.6,65.4,328.8,1,Not Applicable,0,0,Yes
1,15,63.3,50.2,56.0,970.4,1,Not Applicable,0,0,No
0,6,74.5,59.5,62.4,807.9,1,Not Applicable,0,0,No
0,14,83.3,74.0,76.6,677.3,1,Not Applicable,0,0,No
1,8,87.7,77.0,65.8,3269.2,1,Not Applicable,0,0,No
0,9,47.2,34.6,47.3,848.1,0,Paid,0,1,Yes
0,13,77.9,61.8,76.8,367.3,1,Not Applicable,0,0,No
1,5,78.8,63.9,72.1,2955.3,1,Not Applicable,1,0,No
0,7,77.7,68.0,64.6,2327.2,1,Paid,0,1,No
1,6,57.6,54.3,65.0,690.2,0,Paid,0,1,Yes
1,6,74.3,78.7,74.5,2622.2,1,Paid,0,1,No
1,18,77.2,66.9,67.7,962.5,1,Paid,0,1,No
0,7,79.6,63.2,62.7,291.4,1,Not Applicable,0,0,No
1,8,85.9,79.5,83.6,2278.6,1,Not Applicable,0,0,No
0,17,81.6,69.6,73.6,920.4,1,Paid,0,1,No
0,10,68.7,71.4,62.3,4155.7,1,Partial,0,1,No
0,14,79.2,76.7,75.7,689.4,0,Paid,0,1,No
1,6,65.7,47.1,49.3,1498.4,1,Paid,1,1,Yes
0,6,67.8,61.0,56.4,303.0,1,Paid,0,1,No
0,11,75.4,57.5,76.8,481.0,0,Not Applicable,0,0,No
1,12,57.3,41.7,53.6,9629.4,1,Not Applicable,0,0,Yes
0,7,89.3,83.0,87.7,2858.2,1,Not Applicable,1,0,No
0,7,87.5,75.1,84.0,2836.6,1,Not Applicable,0,0,No
0,15,84.7,62.4,71.8,519.2,0,Not Applicable,0,0,Yes
0,9,90.9,65.1,83.3,5547.3,1,Not Applicable,0,0,No
0,7,65.9,35.0,51.2,614.6,1,Not Applicable,0,0,Yes
0,10,60.5,47.9,39.1,2093.1,0,Unpaid,0,1,Yes
1,10,72.6,60.3,59.6,1131.7,1,Not Applicable,0,0,No
0,13,68.8,60.8,46.0,1503.6,0,Not Applicable,0,0,No
0,11,66.8,40.8,46.4,257.7,1,Not Applicable,0,0,No
1,15,75.0,69.3,64.1,4174.9,1,Not Applicable,1,0,No
0,8,58.2,47.0,34.3,177.5,1,Not Applicable,1,0,No
1,16,66.8,58.9,67.6,344.0,1,Partial,0,1,No
0,14,78.2,68.7,59.0,1295.7,1,Partial,1,1,No
0,15,56.0,50.1,50.7,5499.2,1,Not Applicable,1,0,Yes
0,17,86.2,72.7,80.3,2213.8,1,Not Applicable,0,0,No
0,9,53.3,56.3,41.1,609.7,1,Partial,0,1,No
0,12,71.2,50.9,65.0,493.3,1,Not Applicable,0,0,No
0,16,88.2,83.3,85.8,727.8,1,Paid,0,1,No
0,11,80.1,73.5,86.5,1944.3,0,Not Applicable,0,0,No
0,13,55.7,43.1,40.8,1710.5,1,Not Applicable,0,0,No
0,15,49.7,43.0,59.6,5856.7,1,Unpaid,0,1,No
0,14,78.0,75.4,78.7,6464.2,1,Not Applicable,1,0,No
0,7,79.2,71.0,69.8,1456.2,1,Not Applicable,0,0,No
0,9,52.2,42.9,54.5,4495.8,1,Not Applicable,1,0,No
1,7,83.9,72.9,64.6,1084.5,1,Not Applicable,1,0,No
0,12,100.0,84.6,86.9,473.5,1,Unpaid,0,1,No
1,7,60.4,68.5,58.0,6939.8,1,Paid,1,1,Yes
1,11,99.6,79.9,100.0,375.9,1,Not Applicable,0,0,No
0,11,85.1,70.5,74.5,597.0,1,Not Applicable,0,0,No
1,6,86.1,73.1,87.4,2803.7,1,Not Applicable,0,0,No
1,16,86.0,79.2,77.6,2358.9,1,Not Applicable,0,0,No
0,7,53.5,40.2,40.5,1141.1,1,Unpaid,0,1,No
0,17,92.2,66.8,92.8,4896.0,1,Paid,1,1,No
1,10,62.4,49.1,49.2,2106.9,1,Not Applicable,1,0,No
1,6,100.0,91.8,84.1,3317.9,1,Paid,1,1,No
0,14,75.8,65.6,54.5,416.4,1,Not Applicable,0,0,No
0,15,84.4,66.3,81.8,1162.6,1,Partial,0,1,No
0,9,58.6,60.7,45.3,738.7,0,Not Applicable,0,0,Yes
0,6,72.6,61.0,59.3,5855.6,1,Paid,0,1,No
1,18,71.1,53.0,62.1,1955.3,1,Paid,1,1,No
0,13,73.6,61.3,63.7,4134.3,0,Not Applicable,0,0,Yes
0,6,71.9,69.9,73.3,162.3,0,Not Applicable,0,0,No
1,9,91.5,60.7,75.9,3307.0,1,Partial,0,1,No
0,12,54.9,42.7,44.6,930.3,1,Unpaid,0,1,No
0,10,78.4,87.5,75.5,247.6,1,Paid,1,1,No
1,17,76.1,81.6,77.4,402.9,0,Not Applicable,0,0,Yes
1,11,56.9,56.6,67.0,954.4,0,Not Applicable,0,0,Yes
0,12,59.9,48.1,50.7,377.9,0,Not Applicable,0,0,Yes
1,9,92.2,85.8,93.8,251.6,1,Not Applicable,1,0,No
0,10,88.7,89.7,90.8,372.5,1,Partial,1,1,No
0,13,79.7,71.9,69.4,4692.7,1,Not Applicable,0,0,No
1,6,77.7,85.7,71.2,1150.0,0,Partial,0,1,No
0,18,82.4,77.1,62.5,1342.8,1,Unpaid,0,1,No
0,9,82.0,63.1,72.6,1579.7,1,Not Applicable,1,0,No
0,7,57.5,59.4,65.4,3458.0,0,Not Applicable,0,0,Yes
0,8,66.8,62.5,62.9,687.1,1,Not Applicable,1,0,No
0,16,73.9,67.1,64.0,2581.6,1,Not Applicable,0,0,No
0,8,70.7,61.6,67.2,4774.9,1,Not Applicable,0,0,No
0,10,49.7,38.1,44.4,6464.8,0,Paid,0,1,Yes
0,14,73.5,66.7,68.0,2711.1,1,Paid,1,1,No
1,11,57.3,45.2,51.1,9841.4,0,Not Applicable,0,0,Yes
1,16,56.9,40.5,51.9,5002.5,1,Not Applicable,0,0,Yes
1,14,63.1,58.2,53.7,2516.7,0,Not Applicable,0,0,Yes
1,14,53.6,44.7,47.6,5273.1,0,Partial,0,1,Yes
0,7,91.6,86.2,90.4,3181.6,1,Not Applicable,0,0,No
0,7,86.1,67.2,75.4,1727.0,1,Paid,0,1,Yes
1,11,91.2,66.7,76.9,1596.7,1,Not Applicable,0,0,No
1,16,88.3,73.0,77.2,8578.0,1,Partial,0,1,No
1,9,69.6,66.8,69.7,2852.3,0,Paid,0,1,No
0,9,77.5,78.8,86.1,712.2,1,Paid,1,1,No
0,14,42.8,30.6,31.3,2748.8,1,Not Applicable,0,0,Yes
0,16,49.7,43.1,48.2,158.6,0,Partial,0,1,Yes
0,6,70.1,64.3,66.3,740.2,0,Not Applicable,0,0,No
1,5,74.4,70.7,52.0,5167.8,1,Paid,1,1,No
1,15,72.0,45.7,55.6,2812.7,1,Partial,0,1,No
0,8,47.9,46.3,55.1,8060.1,0,Unpaid,0,1,Yes
1,17,89.5,81.0,80.3,3388.9,0,Paid,0,1,No
1,15,84.0,81.0,74.2,1615.3,1,Paid,0,1,No
0,11,84.0,76.8,74.1,948.5,1,Not Applicable,1,0,No
0,14,83.5,64.8,67.0,727.5,1,Not Applicable,0,0,No
0,15,99.2,88.1,80.8,1956.3,1,Paid,1,1,No
0,11,87.2,61.5,67.2,639.1,1,Unpaid,0,1,No
0,18,75.8,73.3,58.7,1663.8,1,Paid,0,1,No
0,18,78.1,65.6,71.5,2611.0,1,Paid,0,1,Yes
0,7,75.4,53.7,65.9,4705.8,1,Paid,0,1,No
0,14,90.7,76.8,92.1,4795.4,1,Not Applicable,1,0,No
1,16,73.7,56.0,64.0,306.7,0,Not Applicable,0,0,No
0,13,76.4,68.1,71.2,2562.6,1,Not Applicable,0,0,Yes
1,18,95.5,79.1,70.4,1255.9,1,Paid,0,1,No
0,17,72.1,61.8,57.0,303.9,1,Partial,0,1,No
1,11,92.1,75.6,83.8,2379.5,1,Not Applicable,0,0,Yes
0,13,53.4,60.9,39.7,358.6,0,Not Applicable,0,0,Yes
0,17,84.9,77.2,77.8,888.8,0,Paid,0,1,No
1,9,78.6,60.2,73.8,1514.6,1,Paid,0,1,Yes
1,8,77.2,70.1,77.0,496.8,0,Not Applicable,0,0,No
1,16,85.9,58.8,64.1,993.2,1,Not Applicable,0,0,No
0,14,68.8,67.6,72.0,853.6,1,Paid,0,1,No
0,8,86.8,62.6,79.7,2280.4,0,Not Applicable,0,0,No
1,16,75.2,61.1,71.8,377.4,1,Not Applicable,0,0,No
1,7,62.6,63.3,47.6,8636.1,1,Paid,0,1,Yes
1,15,86.0,67.5,70.8,118.7,1,Not Applicable,0,0,No
1,14,94.5,88.2,89.3,3074.8,1,Paid,0,1,No
0,9,66.0,57.8,58.7,130.1,1,Paid,0,1,No
1,13,71.2,69.1,74.8,723.7,1,Paid,0,1,No
0,8,77.3,84.4,86.3,1290.1,0,Not Applicable,0,0,No
0,10,76.3,76.0,66.8,1204.6,1,Not Applicable,0,0,No
0,15,77.9,70.8,84.4,904.4,0,Not Applicable,0,0,No
0,6,83.4,58.5,74.1,3095.1,1,Unpaid,0,1,Yes
0,13,59.0,50.8,61.0,4698.0,1,Not Applicable,0,0,No
0,14,70.4,61.0,66.8,1736.2,1,Not Applicable,0,0,No
1,11,74.8,60.1,65.5,2155.1,1,Paid,0,1,No
0,8,83.7,75.4,90.8,1183.6,1,Not Applicable,0,0,No
1,7,100.0,68.2,81.8,1359.3,0,Not Applicable,0,0,Yes
0,11,75.0,55.5,66.4,4762.2,1,Partial,0,1,Yes
0,7,60.2,56.0,56.8,808.2,1,Not Applicable,1,0,No
1,8,81.3,65.9,71.5,313.7,0,Partial,0,1,No
0,16,76.0,70.1,60.6,1245.9,1,Paid,0,1,No
0,10,93.8,76.2,76.7,1123.5,1,Not Applicable,0,0,No
0,17,61.8,29.7,55.3,4255.7,1,Not Applicable,1,0,Yes
0,12,90.2,81.2,74.8,786.0,1,Not Applicable,0,0,No
1,7,80.8,78.2,67.6,919.9,1,Paid,1,1,No
0,10,79.8,53.5,72.4,1091.2,0,Not Applicable,0,0,No
1,5,69.6,53.8,57.3,327.7,1,Not Applicable,0,0,No
0,12,67.0,57.1,48.5,340.6,1,Not Applicable,0,0,Yes
1,10,74.8,67.2,71.8,3512.3,0,Not Applicable,0,0,No
1,7,74.4,60.4,74.8,961.9,0,Paid,0,1,No
1,14,94.6,91.9,96.3,4229.1,0,Not Applicable,0,0,Yes
0,15,95.5,82.9,74.1,377.6,1,Paid,0,1,No
0,16,73.6,69.6,66.9,3676.2,1,Paid,0,1,No
0,8,71.3,52.4,58.9,1652.9,1,Not Applicable,0,0,No
1,10,65.4,40.8,54.7,1426.4,1,Unpaid,0,1,No
1,11,69.6,56.3,53.7,5200.7,1,Not Applicable,0,0,No
1,10,72.4,53.5,52.7,1900.3,1,Not Applicable,0,0,Yes
0,10,75.0,54.7,52.9,2871.3,1,Not Applicable,0,0,No
1,14,84.1,74.0,81.3,4066.2,1,Not Applicable,1,0,No
1,16,74.8,52.8,56.9,2233.8,1,Paid,1,1,No
0,12,66.9,59.1,55.2,763.3,0,Partial,0,1,No
0,12,51.7,32.6,42.9,500.9,1,Paid,0,1,Yes
1,11,80.9,74.9,76.4,2270.8,1,Not Applicable,0,0,No
1,12,59.1,43.2,54.5,5614.7,0,Partial,0,1,Yes
1,7,83.9,75.8,72.9,3747.3,1,Partial,0,1,No
0,11,54.0,50.7,50.1,6217.5,1,Not Applicable,0,0,Yes
1,17,75.5,64.0,64.3,311.4,1,Paid,0,1,No
0,14,93.8,71.3,99.2,604.6,0,Not Applicable,0,0,No
0,17,68.5,67.6,58.7,2438.2,0,Paid,0,1,Yes
0,8,69.0,57.1,45.7,257.0,1,Not Applicable,0,0,Yes
1,12,71.9,59.3,56.7,2393.0,1,Not Applicable,1,0,No
1,10,70.3,57.7,65.0,1287.4,0,Not Applicable,0,0,No
1,12,73.7,58.6,78.2,2327.2,1,Paid,0,1,No
0,11,74.2,58.5,72.2,997.2,0,Paid,0,1,Yes
1,14,89.3,82.6,91.9,388.9,1,Not Applicable,1,0,No
0,10,93.4,80.4,80.1,1352.9,1,Not Applicable,0,0,No
1,12,88.5,75.3,81.9,2884.3,1,Paid,0,1,No
0,13,83.6,61.1,75.5,720.9,1,Not Applicable,0,0,No
0,12,72.2,52.9,68.2,5562.8,1,Not Applicable,0,0,No
0,13,76.0,71.4,78.4,1034.9,1,Not Applicable,0,0,No
0,12,85.9,71.8,92.5,1116.9,1,Not Applicable,0,0,No
1,12,82.5,66.4,69.3,738.9,1,Paid,0,1,No
0,10,69.0,50.6,66.9,4626.8,1,Unpaid,0,1,Yes
0,15,72.9,64.5,73.2,700.4,0,Unpaid,0,1,Yes
1,7,60.4,56.5,44.2,711.1,0,Not Applicable,0,0,Yes
0,9,70.8,72.5,85.5,1975.9,0,Not Applicable,0,0,No
1,10,81.4,58.4,74.1,2735.1,1,Paid,1,1,No
1,13,81.5,71.8,77.8,474.8,1,Paid,0,1,No
1,9,90.1,82.7,85.3,444.0,1,Paid,0,1,No
0,7,79.4,78.1,76.1,129.0,1,Not Applicable,0,0,No
1,9,85.9,72.1,75.4,541.7,1,Partial,0,1,No
1,12,71.5,49.3,77.4,579.2,1,Not Applicable,0,0,No
0,13,98.8,83.5,93.0,1933.5,1,Not Applicable,0,0,No
0,18,74.3,69.4,63.0,1232.5,0,Not Applicable,0,0,No
1,10,74.1,56.5,66.5,2793.5,1,Not Applicable,1,0,No
1,15,72.1,41.5,50.5,415.5,1,Not Applicable,0,0,No
1,6,72.3,58.0,57.1,1563.7,1,Not Applicable,1,0,No
1,11,82.0,81.9,89.2,3715.2,1,Not Applicable,1,0,No
1,12,70.3,60.0,49.2,366.0,1,Paid,0,1,Yes
0,10,62.5,60.2,69.9,2156.2,0,Not Applicable,0,0,Yes
0,8,74.8,49.9,69.4,836.6,1,Not Applicable,1,0,No
0,11,74.5,72.4,71.6,1122.2,1,Not Applicable,0,0,No
1,9,79.4,72.5,61.0,912.7,1,Not Applicable,0,0,No
0,10,84.9,74.9,82.0,9648.6,1,Paid,0,1,No
1,15,70.1,69.3,76.8,5389.7,1,Not Applicable,0,0,No
1,12,61.4,58.0,43.3,570.7,0,Not Applicable,0,0,Yes
1,7,76.5,80.6,78.9,589.2,1,Not Applicable,0,0,No
0,8,80.1,59.1,62.2,1218.8,1,Not Applicable,0,0,No
1,9,74.4,66.4,77.8,1889.5,1,Paid,0,1,No
0,11,90.8,71.8,87.6,238.7,1,Unpaid,0,1,No
1,17,79.7,62.4,64.9,8529.6,1,Not Applicable,0,0,Yes
0,16,85.4,72.6,72.8,1056.5,1,Not Applicable,1,0,No
0,13,81.2,72.4,85.1,850.6,1,Not Applicable,1,0,No
1,9,100.0,82.8,77.9,2122.3,1,Unpaid,1,1,No
0,14,68.2,53.8,49.7,2204.9,1,Paid,0,1,No
0,6,59.2,47.1,68.5,864.7,0,Not Applicable,0,0,Yes
1,5,97.6,96.7,87.4,2581.0,1,Paid,0,1,No
1,9,88.1,75.5,67.2,1182.3,1,Not Applicable,0,0,No
1,6,72.5,60.3,67.2,4362.9,0,Not Applicable,0,0,Yes
1,7,72.2,65.4,56.9,367.8,1,Paid,1,1,No
1,13,88.7,64.2,62.8,1147.0,0,Paid,0,1,No
0,8,77.2,57.6,71.2,506.3,1,Not Applicable,0,0,No
0,8,87.6,74.2,78.3,4069.8,1,Not Applicable,0,0,No
0,15,70.2,69.5,71.4,537.7,1,Paid,0,1,No
1,10,76.0,65.5,59.6,1147.2,1,Not Applicable,0,0,No
1,18,56.5,33.7,58.8,345.0,1,Not Applicable,0,0,Yes
0,13,59.1,38.4,56.5,3283.6,1,Not Applicable,0,0,No
0,15,100.0,84.3,90.9,478.1,1,Not Applicable,0,0,No
1,15,67.7,56.4,69.5,211.9,1,Paid,0,1,No
0,18,97.5,82.1,80.1,541.0,0,Not Applicable,0,0,No
1,10,94.2,86.2,100.0,1651.6,1,Not Applicable,0,0,No
0,12,85.1,62.3,63.6,417.3,1,Not Applicable,0,0,No
1,12,74.8,68.3,76.6,3807.9,1,Paid,0,1,Yes
0,12,86.3,65.1,74.6,1730.7,1,Not Applicable,0,0,No
1,9,65.5,57.1,67.4,1471.9,1,Partial,0,1,No
1,8,77.5,55.3,74.6,220.5,1,Partial,0,1,No
